transaction_id,customer_id,amount,previous_successes,previous_failures,customer_age_days,is_subscription,is_active,failure_reason,failed,recovered
T100409,C1798,414.57,5,0,1460,1,0,temporary_failure,0,1
T100410,C1609,2793.55,7,0,1485,0,1,expired_method,0,1
T100411,C1284,1749.21,4,0,771,1,0,checkout_abandoned,0,1
T100412,C1879,1025.96,6,0,1223,1,0,temporary_failure,1,0
T100413,C1481,3886.99,4,0,168,1,0,checkout_abandoned,1,1
T100414,C1453,1409.5,5,0,41,1,0,checkout_abandoned,1,0
T100415,C1829,457.87,6,2,331,1,0,temporary_failure,0,1
T100416,C1816,963.33,2,1,69,0,1,temporary_failure,0,1
T100417,C1659,4558.01,9,2,1031,0,1,temporary_failure,0,1
T100418,C1516,810.7,2,2,1212,1,1,expired_method,0,1
T100419,C1547,1646.51,5,0,214,1,1,insufficient_funds,0,1
T100420,C1192,2340.0,5,1,1434,1,0,insufficient_funds,1,1
T100421,C1049,2084.87,2,4,124,0,1,technical_error,0,1
T100422,C1512,8409.31,5,0,775,1,0,temporary_failure,1,1
T100423,C1017,554.34,10,3,1101,1,0,authentication_failure,1,0
T100424,C1172,597.44,2,2,1256,1,1,insufficient_funds,0,1
T100425,C1220,561.26,4,0,431,0,1,checkout_abandoned,0,1
T100426,C1158,1072.84,6,1,1420,1,1,expired_method,0,1
T100427,C1477,3054.99,7,0,1012,0,1,insufficient_funds,0,1
T100428,C1046,617.82,7,2,1343,1,1,temporary_failure,0,1
T100429,C1373,3087.2,3,0,853,1,1,temporary_failure,0,1
T100430,C1518,1375.19,6,1,693,0,1,expired_method,0,1
T100431,C1099,583.04,9,2,219,1,1,insufficient_funds,1,1
T100432,C1892,360.13,6,0,679,1,1,temporary_failure,1,1
T100433,C1745,425.95,8,0,887,0,1,checkout_abandoned,1,1
T100434,C1037,812.9,7,1,609,1,1,technical_error,0,1
T100435,C1280,1179.84,4,1,378,0,1,authentication_failure,0,1
T100436,C1349,3675.88,3,0,812,1,1,temporary_failure,0,1
T100437,C1497,2438.93,10,0,1361,0,1,checkout_abandoned,0,1
T100438,C1302,713.94,4,1,1121,0,0,temporary_failure,0,1
T100439,C1181,1819.83,3,3,116,1,0,checkout_abandoned,0,1
T100440,C1607,4622.36,10,2,246,0,1,insufficient_funds,0,1
T100441,C1099,5461.28,12,1,1345,0,1,temporary_failure,0,1
T100442,C1700,1058.06,2,0,213,1,1,expired_method,0,1
T100443,C1116,2748.24,3,3,590,1,0,insufficient_funds,0,1
T100444,C1191,3798.9,2,2,601,1,1,checkout_abandoned,0,1
T100445,C1253,432.55,8,1,873,1,1,temporary_failure,0,1
T100446,C1161,912.05,3,0,1002,1,1,expired_method,0,1
T100447,C1256,7079.89,7,3,882,0,0,temporary_failure,0,1
T100448,C1323,1068.73,5,2,983,0,1,authentication_failure,0,1
T100449,C1128,148.9,6,1,836,0,0,insufficient_funds,0,1
T100450,C1018,1223.26,2,2,546,0,1,technical_error,0,1
T100451,C1793,3113.4,4,2,977,0,1,checkout_abandoned,0,1
T100452,C1735,1345.99,9,3,36,1,1,checkout_abandoned,0,1
T100453,C1566,2290.49,7,2,1388,0,0,temporary_failure,0,1
T100454,C1570,2707.19,4,0,543,1,1,expired_method,0,1
T100455,C1323,1026.38,3,0,976,1,1,insufficient_funds,0,1
T100456,C1872,907.28,1,0,749,0,0,temporary_failure,0,1
T100457,C1686,1502.79,5,1,1237,0,1,technical_error,0,1
T100458,C1792,1530.48,2,4,320,1,1,checkout_abandoned,1,0
T100459,C1626,1394.87,7,1,274,1,1,temporary_failure,0,1
T100460,C1288,1438.52,6,0,1087,1,1,checkout_abandoned,0,1
T100461,C1854,764.02,4,2,891,0,1,temporary_failure,0,1
T100462,C1663,2351.28,6,0,383,1,0,temporary_failure,0,1
T100463,C1639,2099.44,4,1,620,1,0,temporary_failure,0,1
T100464,C1155,491.76,4,0,1456,0,0,insufficient_funds,0,1
T100465,C1490,1000.37,5,4,229,0,1,checkout_abandoned,0,1
T100466,C1386,1436.28,4,4,529,1,1,temporary_failure,0,1
T100467,C1785,897.19,6,0,372,0,0,checkout_abandoned,0,1
T100468,C1104,2160.36,9,3,932,1,0,temporary_failure,1,1
T100469,C1393,1273.9,4,0,1486,1,1,technical_error,1,0
T100470,C1811,1520.52,3,0,633,0,1,technical_error,1,0
T100471,C1246,991.75,6,0,1286,1,0,checkout_abandoned,0,1
T100472,C1176,300.39,5,0,222,0,1,authentication_failure,1,0
T100473,C1039,287.79,6,0,883,0,0,expired_method,0,1
T100474,C1477,2084.34,2,3,1177,1,1,temporary_failure,0,1
T100475,C1682,1636.29,3,2,20,1,1,insufficient_funds,0,1
T100476,C1759,1861.24,1,0,540,0,1,insufficient_funds,0,1
T100477,C1538,1481.57,5,2,457,0,0,authentication_failure,0,1
T100478,C1867,1573.29,7,0,61,0,1,temporary_failure,0,1
T100479,C1818,2770.46,3,1,1238,0,0,insufficient_funds,0,1
T100480,C1408,1869.57,3,5,664,1,1,authentication_failure,0,1
T100481,C1525,2923.92,8,0,1389,1,1,expired_method,0,1
T100482,C1828,1523.24,3,1,348,1,1,checkout_abandoned,0,1
T100483,C1506,1069.25,1,1,856,0,1,insufficient_funds,0,1
T100484,C1825,1549.45,5,1,905,0,1,temporary_failure,0,1
T100485,C1036,715.42,12,3,1366,0,1,temporary_failure,0,1
T100486,C1685,1007.39,4,1,208,0,1,expired_method,0,1
T100487,C1020,1530.24,6,0,1472,1,0,temporary_failure,1,1
T100488,C1321,1515.1,3,0,159,0,0,insufficient_funds,0,1
T100489,C1776,1236.68,6,1,59,0,1,technical_error,0,1
T100490,C1512,472.89,8,0,1373,0,1,technical_error,0,1
T100491,C1400,2158.8,7,1,645,0,0,expired_method,0,1
T100492,C1654,2504.07,5,3,868,0,1,technical_error,0,1
T100493,C1883,4595.2,3,1,1179,0,1,technical_error,1,1
T100494,C1471,1865.59,5,0,787,0,1,expired_method,0,1
T100495,C1143,1340.9,11,6,59,0,0,technical_error,1,1
T100496,C1092,626.55,3,0,570,0,1,technical_error,0,1
T100497,C1354,4101.11,16,0,946,0,1,checkout_abandoned,0,1
T100498,C1834,1613.04,5,1,408,1,1,expired_method,0,1
T100499,C1800,1548.48,0,0,385,0,0,authentication_failure,0,1
T100500,C1727,1107.05,5,1,32,1,0,expired_method,0,1
T100501,C1854,1055.24,5,2,1109,0,1,technical_error,1,0
T100502,C1051,2244.41,3,1,634,0,0,temporary_failure,1,1
T100503,C1665,622.61,1,0,292,0,1,technical_error,0,1
T100504,C1698,4532.7,4,1,1039,0,1,temporary_failure,0,1
T100505,C1575,3849.29,5,1,289,0,1,temporary_failure,0,1
T100506,C1190,1027.06,2,1,607,0,1,technical_error,0,1
T100507,C1125,700.72,4,0,402,0,0,technical_error,0,1
T100508,C1150,295.48,7,0,1479,1,1,expired_method,0,1
T100509,C1314,523.97,4,0,1103,0,1,technical_error,0,1
T100510,C1570,2315.62,6,2,1367,0,1,technical_error,0,1
T100511,C1342,1696.81,6,1,493,1,0,technical_error,0,1
T100512,C1305,1939.61,7,1,819,0,1,authentication_failure,0,1
T100513,C1692,335.56,8,4,837,0,0,technical_error,1,1
T100514,C1682,995.39,4,2,185,0,1,checkout_abandoned,0,1
T100515,C1838,3734.82,6,1,240,0,1,technical_error,0,1
T100516,C1783,1246.36,5,1,96,0,0,expired_method,0,1
T100517,C1054,515.83,6,1,398,1,0,insufficient_funds,0,1
T100518,C1444,1231.88,4,1,728,1,1,technical_error,0,1
T100519,C1613,751.25,2,1,746,0,1,insufficient_funds,0,1
T100520,C1264,1720.31,2,2,191,0,0,checkout_abandoned,1,1
T100521,C1053,1360.23,10,1,431,0,1,technical_error,0,1
T100522,C1572,2013.18,2,3,668,0,1,checkout_abandoned,1,0
T100523,C1620,537.3,4,1,462,1,1,expired_method,0,1
T100524,C1005,956.67,8,2,210,0,1,temporary_failure,0,1
T100525,C1103,3034.57,3,1,592,0,1,expired_method,0,1
T100526,C1196,485.07,12,2,33,0,1,authentication_failure,0,1
T100527,C1774,631.23,2,0,882,1,1,temporary_failure,0,1
T100528,C1877,1555.38,3,0,511,0,1,temporary_failure,0,1
T100529,C1884,1660.79,7,3,345,1,1,expired_method,0,1
T100530,C1350,928.31,3,2,1182,1,0,technical_error,0,1
T100531,C1047,1087.0,6,1,1016,0,0,temporary_failure,0,1
T100532,C1867,1998.03,4,2,150,0,0,temporary_failure,0,1
T100533,C1823,2533.17,4,1,763,0,1,insufficient_funds,0,1
T100534,C1820,600.69,0,2,1280,0,1,temporary_failure,0,1
T100535,C1656,1760.3,9,1,1104,1,1,expired_method,1,1
T100536,C1269,4163.09,5,1,401,1,1,temporary_failure,0,1
T100537,C1370,1227.92,1,1,257,0,1,authentication_failure,0,1
T100538,C1636,595.93,5,4,1138,0,1,temporary_failure,0,1
T100539,C1106,575.61,3,1,943,1,0,technical_error,0,1
T100540,C1670,1187.31,3,1,1085,1,1,temporary_failure,0,1
T100541,C1659,2912.84,7,3,267,1,1,technical_error,0,1
T100542,C1657,1299.11,9,0,415,0,1,checkout_abandoned,0,1
T100543,C1120,1543.68,5,2,895,0,1,checkout_abandoned,1,1
T100544,C1831,634.44,5,3,1037,0,1,temporary_failure,0,1
T100545,C1787,2799.9,4,2,376,0,1,authentication_failure,0,1
T100546,C1604,567.23,2,2,16,1,0,checkout_abandoned,0,1
T100547,C1058,917.48,6,1,10,0,0,insufficient_funds,1,0
T100548,C1346,2148.31,8,1,348,1,1,insufficient_funds,0,1
T100549,C1741,290.16,6,1,359,1,1,temporary_failure,1,1
T100550,C1474,1526.1,4,0,635,0,1,insufficient_funds,0,1
T100551,C1117,614.43,7,1,64,1,1,temporary_failure,0,1
T100552,C1830,1356.16,7,2,638,0,1,technical_error,0,1
T100553,C1791,1028.6,5,1,805,0,1,authentication_failure,0,1
T100554,C1127,6498.82,6,3,1303,1,1,temporary_failure,1,1
T100555,C1393,997.41,5,4,908,1,1,insufficient_funds,0,1
T100556,C1641,5334.7,5,0,281,1,0,authentication_failure,1,1
T100557,C1058,2080.19,8,0,866,1,1,temporary_failure,0,1
T100558,C1634,734.29,7,1,1463,1,1,authentication_failure,0,1
T100559,C1513,1716.61,4,0,888,0,1,temporary_failure,0,1
T100560,C1751,1066.03,3,0,386,1,0,insufficient_funds,0,1
T100561,C1802,1606.19,6,1,396,0,0,authentication_failure,1,1
T100562,C1096,784.14,4,1,396,0,1,expired_method,0,1
T100563,C1638,4758.24,8,1,1202,1,0,expired_method,0,1
T100564,C1118,2681.28,4,2,1190,1,0,checkout_abandoned,0,1
T100565,C1560,1371.74,4,2,433,0,0,expired_method,0,1
T100566,C1601,4899.24,12,2,796,0,1,authentication_failure,0,1
T100567,C1488,1416.17,3,1,669,1,1,checkout_abandoned,0,1
T100568,C1237,3050.98,4,2,286,0,0,temporary_failure,0,1
T100569,C1885,1378.46,4,1,1181,1,1,temporary_failure,0,1
T100570,C1897,1799.77,4,1,869,1,1,checkout_abandoned,0,1
T100571,C1272,1260.07,3,2,1124,1,1,insufficient_funds,0,1
T100572,C1189,1438.67,3,0,565,0,1,checkout_abandoned,0,1
T100573,C1704,1522.18,6,4,1147,0,1,temporary_failure,0,1
T100574,C1447,810.54,6,2,1035,0,1,checkout_abandoned,0,1
T100575,C1581,991.48,5,0,180,1,0,temporary_failure,0,1
T100576,C1790,1138.46,6,1,1474,0,1,technical_error,0,1
T100577,C1861,1591.26,4,2,1258,1,1,checkout_abandoned,1,1
T100578,C1247,1309.06,6,1,156,1,0,insufficient_funds,0,1
T100579,C1076,3228.5,5,3,1481,0,1,authentication_failure,0,1
T100580,C1154,2528.39,4,0,1463,1,1,expired_method,0,1
T100581,C1656,1156.04,3,1,1356,0,1,temporary_failure,0,1
T100582,C1435,3775.69,3,1,1124,0,1,insufficient_funds,0,1
T100583,C1086,5457.61,5,2,23,0,0,authentication_failure,1,0
T100584,C1697,289.2,2,0,1181,0,0,technical_error,0,1
T100585,C1285,2695.17,3,1,418,1,1,checkout_abandoned,0,1
T100586,C1220,796.53,3,1,393,1,1,insufficient_funds,0,1
T100587,C1069,2441.97,3,4,1421,0,1,checkout_abandoned,0,1
T100588,C1047,3390.32,8,2,66,1,1,temporary_failure,0,1
T100589,C1094,693.85,3,1,523,1,1,insufficient_funds,0,1
T100590,C1750,333.87,4,1,354,0,0,insufficient_funds,0,1
T100591,C1453,2506.33,9,1,1120,1,1,technical_error,0,1
T100592,C1204,1482.6,5,3,414,0,1,expired_method,1,1
T100593,C1218,383.24,5,0,254,1,1,temporary_failure,0,1
T100594,C1474,8930.02,4,1,868,1,1,temporary_failure,1,1
T100595,C1432,2139.47,4,0,61,0,1,authentication_failure,0,1
T100596,C1341,2214.04,1,0,218,0,1,expired_method,0,1
T100597,C1551,3730.75,2,0,152,1,1,technical_error,0,1
T100598,C1612,866.43,7,1,555,1,1,insufficient_funds,0,1
T100599,C1289,1477.11,4,3,813,0,1,expired_method,1,1
T100600,C1254,497.95,5,1,642,0,1,checkout_abandoned,0,1
T100601,C1734,848.98,6,2,1137,0,0,insufficient_funds,1,1
T100602,C1357,1788.7,6,1,1077,0,1,checkout_abandoned,0,1
T100603,C1023,384.15,6,0,342,0,1,checkout_abandoned,0,1
T100604,C1762,831.13,5,1,256,0,1,checkout_abandoned,0,1
T100605,C1522,667.84,7,4,539,0,1,technical_error,0,1
T100606,C1758,1490.06,7,0,474,0,1,checkout_abandoned,0,1
T100607,C1837,2061.16,5,0,310,1,1,authentication_failure,0,1
T100608,C1100,2336.98,3,0,629,0,0,technical_error,1,1
T100609,C1802,2833.06,10,0,997,1,1,temporary_failure,0,1
T100610,C1180,3748.41,3,1,547,0,1,technical_error,0,1
T100611,C1223,2112.09,8,1,377,1,1,temporary_failure,0,1
T100612,C1762,5516.52,4,0,1239,0,0,temporary_failure,1,1
T100613,C1659,1465.02,3,4,366,0,1,checkout_abandoned,1,1
T100614,C1442,1176.16,7,1,340,1,1,insufficient_funds,0,1
T100615,C1608,2112.19,5,1,1313,1,1,insufficient_funds,0,1
T100616,C1769,1138.76,7,3,894,1,1,expired_method,0,1
T100617,C1325,5374.51,10,0,451,0,1,expired_method,0,1
T100618,C1516,3128.28,2,1,510,0,1,temporary_failure,1,1
T100619,C1016,2351.26,6,1,753,0,1,temporary_failure,1,1
T100620,C1792,1478.18,3,3,882,0,1,insufficient_funds,0,1
T100621,C1336,986.73,6,1,1467,0,0,checkout_abandoned,0,1
T100622,C1759,2266.5,5,1,209,0,1,checkout_abandoned,0,1
T100623,C1258,575.18,3,3,560,0,1,expired_method,1,1
T100624,C1497,4233.45,6,3,209,1,0,technical_error,1,1
T100625,C1896,1172.36,4,0,1400,1,1,expired_method,0,1
T100626,C1160,1683.84,6,1,348,0,1,temporary_failure,0,1
T100627,C1475,677.09,3,0,1453,1,1,technical_error,0,1
T100628,C1852,2303.63,3,2,688,1,0,insufficient_funds,0,1
T100629,C1664,953.08,5,1,745,0,1,technical_error,0,1
T100630,C1690,2179.65,7,1,286,0,0,expired_method,0,1
T100631,C1675,2363.85,4,1,63,0,1,checkout_abandoned,1,1
T100632,C1380,824.09,9,0,173,1,0,temporary_failure,0,1
T100633,C1545,576.72,3,4,664,0,1,technical_error,1,1
T100634,C1691,4225.64,8,2,1419,0,0,temporary_failure,1,1
T100635,C1427,1159.54,4,1,85,0,1,temporary_failure,0,1
T100636,C1613,1585.47,5,1,751,1,1,temporary_failure,0,1
T100637,C1268,1927.73,8,1,1015,0,1,insufficient_funds,1,1
T100638,C1835,523.08,5,1,431,0,1,expired_method,0,1
T100639,C1577,1895.05,5,2,586,0,1,technical_error,1,1
T100640,C1417,1442.81,4,1,1263,0,1,technical_error,0,1
T100641,C1168,826.63,5,4,1339,0,1,checkout_abandoned,0,1
T100642,C1842,562.62,6,1,995,0,1,checkout_abandoned,0,1
T100643,C1043,2109.94,5,3,1150,0,1,technical_error,0,1
T100644,C1556,3120.61,6,0,1273,0,1,technical_error,0,1
T100645,C1285,1531.41,7,1,515,0,0,technical_error,0,1
T100646,C1397,456.76,4,2,778,0,1,technical_error,0,1
T100647,C1012,606.07,6,1,1090,0,1,expired_method,0,1
T100648,C1607,968.65,3,2,668,0,1,temporary_failure,0,1
T100649,C1302,4330.61,4,1,1062,0,0,authentication_failure,0,1
T100650,C1898,1113.14,7,2,443,0,1,temporary_failure,0,1
T100651,C1253,942.54,6,2,227,0,1,temporary_failure,0,1
T100652,C1499,381.8,2,1,555,1,0,checkout_abandoned,1,1
T100653,C1754,818.51,7,2,858,1,1,authentication_failure,0,1
T100654,C1035,531.28,8,2,475,0,1,authentication_failure,0,1
T100655,C1727,631.2,3,2,575,0,1,technical_error,0,1
T100656,C1849,1465.52,7,1,513,1,1,authentication_failure,1,0
T100657,C1090,991.41,6,1,397,0,1,insufficient_funds,1,1
T100658,C1776,4791.61,9,0,1384,1,1,expired_method,0,1
T100659,C1605,3006.41,5,0,1358,1,0,expired_method,0,1
T100660,C1602,848.39,6,0,550,1,1,expired_method,0,1
T100661,C1418,673.43,4,0,1429,0,1,temporary_failure,1,1
T100662,C1115,3778.12,4,3,88,0,1,expired_method,0,1
T100663,C1617,4651.9,6,0,492,0,1,checkout_abandoned,0,1
T100664,C1196,258.35,4,0,318,0,1,checkout_abandoned,0,1
T100665,C1826,1436.04,5,3,428,0,0,authentication_failure,1,0
T100666,C1501,1108.86,2,2,244,0,1,technical_error,0,1
T100667,C1626,2179.48,4,0,1469,0,1,expired_method,0,1
T100668,C1493,5750.26,5,0,446,1,0,insufficient_funds,0,1
T100669,C1075,931.65,6,1,155,0,1,temporary_failure,1,1
T100670,C1413,285.57,5,1,175,1,1,technical_error,0,1
T100671,C1376,2067.83,8,0,607,1,1,insufficient_funds,1,1
T100672,C1420,3798.92,2,0,1199,0,1,temporary_failure,0,1
T100673,C1729,1066.55,3,0,1428,0,1,expired_method,0,1
T100674,C1277,789.36,6,1,1286,1,1,checkout_abandoned,0,1
T100675,C1761,964.93,6,0,1442,0,1,temporary_failure,0,1
T100676,C1676,2534.25,6,1,455,1,0,technical_error,1,1
T100677,C1394,952.56,3,0,663,1,1,expired_method,0,1
T100678,C1869,1713.97,7,0,56,0,0,expired_method,1,1
T100679,C1457,1367.65,7,0,1128,1,1,expired_method,1,1
T100680,C1192,1265.81,3,1,960,0,0,insufficient_funds,0,1
T100681,C1739,2266.45,4,2,661,1,1,insufficient_funds,1,1
T100682,C1689,935.48,2,1,1296,0,1,authentication_failure,0,1
T100683,C1099,969.77,7,4,1466,0,1,insufficient_funds,1,1
T100684,C1548,2436.22,7,0,663,0,0,insufficient_funds,0,1
T100685,C1096,638.94,7,0,952,1,1,expired_method,0,1
T100686,C1664,692.17,5,2,663,1,1,expired_method,0,1
T100687,C1663,520.49,6,1,992,1,1,insufficient_funds,1,0
T100688,C1190,2531.98,5,0,252,0,1,authentication_failure,0,1
T100689,C1736,1237.78,3,3,864,0,1,temporary_failure,0,1
T100690,C1037,500.09,3,1,913,0,1,checkout_abandoned,1,1
T100691,C1780,2541.11,8,0,1366,1,1,authentication_failure,1,1
T100692,C1369,883.02,6,0,621,1,0,expired_method,0,1
T100693,C1695,696.62,10,1,1141,0,1,insufficient_funds,1,1
T100694,C1525,1156.6,7,0,330,1,1,technical_error,0,1
T100695,C1279,4060.42,10,2,814,0,1,temporary_failure,0,1
T100696,C1217,996.03,5,0,483,1,1,checkout_abandoned,0,1
T100697,C1867,2062.15,6,3,717,0,1,insufficient_funds,0,1
T100698,C1873,2310.71,5,0,281,0,1,authentication_failure,0,1
T100699,C1798,1867.68,4,4,476,1,1,authentication_failure,0,1
T100700,C1273,3474.84,5,0,1437,1,1,insufficient_funds,0,1
T100701,C1881,788.13,6,1,764,0,0,temporary_failure,0,1
T100702,C1062,612.47,3,3,233,0,0,technical_error,1,1
T100703,C1596,603.52,5,1,1145,1,1,checkout_abandoned,0,1
T100704,C1880,1201.89,3,0,1488,1,0,insufficient_funds,0,1
T100705,C1729,658.34,2,1,297,1,1,insufficient_funds,0,1
T100706,C1342,1496.16,6,2,1486,0,1,insufficient_funds,0,1
T100707,C1397,1419.05,5,2,350,1,0,checkout_abandoned,1,0
T100708,C1699,2875.35,5,1,167,1,0,temporary_failure,1,1
T100709,C1019,1666.3,7,3,669,0,1,technical_error,0,1
T100710,C1177,980.33,7,2,195,0,1,temporary_failure,0,1
T100711,C1612,1822.81,8,5,38,0,0,authentication_failure,0,1
T100712,C1396,618.54,3,1,1441,0,1,expired_method,0,1
T100713,C1445,1301.66,9,0,906,0,1,authentication_failure,0,1
T100714,C1233,1701.99,5,1,756,0,0,temporary_failure,0,1
T100715,C1076,1475.85,6,1,1060,1,1,insufficient_funds,0,1
T100716,C1265,1828.59,2,1,994,0,1,technical_error,1,1
T100717,C1455,826.31,8,3,542,1,1,insufficient_funds,1,1
T100718,C1796,3178.05,4,1,922,0,1,temporary_failure,1,0
T100719,C1718,5253.38,3,0,1125,0,1,temporary_failure,0,1
T100720,C1735,402.62,7,2,937,1,1,authentication_failure,1,0
T100721,C1384,538.24,8,1,181,0,1,temporary_failure,0,1
T100722,C1564,1383.42,10,1,123,0,0,temporary_failure,0,1
T100723,C1851,1104.98,4,1,1131,1,1,insufficient_funds,1,0
T100724,C1506,5554.2,4,1,1288,1,0,temporary_failure,0,1
T100725,C1367,1579.46,3,2,1055,0,1,temporary_failure,0,1
T100726,C1144,3806.29,6,0,563,1,1,insufficient_funds,0,1
T100727,C1885,288.06,10,2,1154,0,0,expired_method,0,1
T100728,C1069,2466.68,7,0,220,0,1,temporary_failure,1,1
T100729,C1099,783.18,3,0,825,1,1,insufficient_funds,1,1
T100730,C1396,773.82,8,3,395,0,1,expired_method,0,1
T100731,C1025,1111.8,4,2,910,1,1,temporary_failure,0,1
T100732,C1891,460.15,6,2,1317,0,1,authentication_failure,0,1
T100733,C1469,1867.0,7,0,1086,0,0,authentication_failure,0,1
T100734,C1484,1545.4,1,0,650,0,1,temporary_failure,0,1
T100735,C1565,1635.4,4,2,1494,1,1,authentication_failure,0,1
T100736,C1151,2605.22,9,0,960,0,0,technical_error,1,1
T100737,C1144,4171.73,5,1,1341,0,0,technical_error,0,1
T100738,C1569,1019.65,2,0,1366,1,1,insufficient_funds,1,0
T100739,C1039,1916.03,8,0,222,1,1,temporary_failure,0,1
T100740,C1109,1668.6,4,0,199,0,0,insufficient_funds,0,1
T100741,C1693,1777.94,9,1,1023,0,1,temporary_failure,0,1
T100742,C1042,1798.03,4,0,193,0,1,insufficient_funds,0,1
T100743,C1186,4415.51,4,2,1247,1,1,technical_error,0,1
T100744,C1398,948.84,5,0,102,1,1,insufficient_funds,0,1
T100745,C1223,426.54,5,0,1441,1,1,insufficient_funds,0,1
T100746,C1634,793.61,3,3,725,1,0,temporary_failure,0,1
T100747,C1133,2363.62,8,2,1309,0,1,temporary_failure,1,1
T100748,C1163,1363.07,5,2,1011,0,1,technical_error,0,1
T100749,C1215,943.22,4,2,1067,0,1,expired_method,0,1
T100750,C1733,597.42,5,2,828,1,1,expired_method,1,1
T100751,C1235,1581.24,4,1,254,1,1,insufficient_funds,0,1
T100752,C1843,2171.95,6,0,1342,1,1,checkout_abandoned,0,1
T100753,C1658,1684.8,3,2,714,1,0,expired_method,1,1
T100754,C1751,1107.66,5,4,1450,0,0,insufficient_funds,1,0
T100755,C1588,1495.15,8,1,1413,0,1,expired_method,0,1
T100756,C1009,1488.66,7,2,59,1,1,insufficient_funds,0,1
T100757,C1074,1544.22,4,0,248,0,1,temporary_failure,0,1
T100758,C1492,551.02,7,0,1268,0,0,insufficient_funds,0,1
T100759,C1253,1553.08,5,2,328,0,0,temporary_failure,1,0
T100760,C1230,962.52,4,2,571,1,1,checkout_abandoned,0,1
T100761,C1519,2923.29,3,1,1126,1,1,authentication_failure,0,1
T100762,C1174,1479.84,6,1,769,0,1,technical_error,0,1
T100763,C1653,2506.42,2,2,339,1,1,authentication_failure,0,1
T100764,C1168,1068.13,5,1,1453,1,1,temporary_failure,0,1
T100765,C1170,1097.42,5,2,1495,1,1,insufficient_funds,0,1
T100766,C1393,4107.99,4,1,1375,1,1,authentication_failure,0,1
T100767,C1795,1857.99,8,1,251,0,1,expired_method,0,1
T100768,C1634,783.77,2,0,618,0,0,insufficient_funds,0,1
T100769,C1194,2624.72,6,2,621,0,1,temporary_failure,0,1
T100770,C1517,897.87,4,2,1032,1,1,checkout_abandoned,0,1
T100771,C1029,1586.48,6,0,955,0,1,technical_error,0,1
T100772,C1165,5310.84,2,1,1458,1,1,expired_method,0,1
T100773,C1422,457.85,5,1,875,0,1,checkout_abandoned,0,1
T100774,C1339,1173.99,3,1,1260,0,0,temporary_failure,0,1
T100775,C1648,1819.29,7,1,164,1,1,expired_method,1,1
T100776,C1496,2376.83,3,1,551,1,1,insufficient_funds,0,1
T100777,C1365,527.99,4,0,169,0,1,expired_method,0,1
T100778,C1833,423.33,4,2,1244,0,0,authentication_failure,1,0
T100779,C1342,3035.29,6,2,799,0,1,insufficient_funds,0,1
T100780,C1500,780.31,6,0,498,1,0,temporary_failure,0,1
T100781,C1657,756.19,8,1,1289,1,1,temporary_failure,0,1
T100782,C1511,4284.19,5,0,65,0,0,temporary_failure,0,1
T100783,C1327,1411.31,2,2,861,0,1,technical_error,0,1
T100784,C1217,1418.25,9,1,1192,0,1,authentication_failure,0,1
T100785,C1301,1170.46,4,0,878,0,1,technical_error,0,1
T100786,C1132,534.86,7,1,975,0,1,insufficient_funds,0,1
T100787,C1804,2223.36,3,3,1128,1,1,temporary_failure,0,1
